Uniclass Product Name,Uniclass Product Code,Uniclass System Name,Uniclass System Code,IFC Object,Property Set/Defined by,Attribute Name / IfcProperty,COBie Mapping,Template Type,Primary Measure Type,Defined Data,,Discipline,Data Template Within Model,Stage Required,Register of Assets,Support for Business Questions,Support for Compliance and Regulatory Responsibilities,Management of Capacity and Utilization,Support for Repurposing,Predicted and Actual Impacts,Operations,Maintenance and Repair,Replacement
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_TransportElementCommon,CapacityPeople,,p_singlevalue,IfcCountMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_TransportElementCommon,CapacityWeight,,p_singlevalue,IfcMassMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_TransportElementElevator,ClearWidth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_TransportElementElevator,ClearDepth,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Lift cars,Pr_80_77_46_46,Manual dumbwaiter systems,Ss_80_50_60_50,IfcTransportElement,Pset_TransportElementElevator,ClearHeight,,p_singlevalue,IfcPositiveLengthMeasure ,,,Architectural,Stage 2,Stage 3,,,x,x,x,,,,
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,PredefinedType,,p_enumeratedvalue,IfcLightFixtureTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixtureMountingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Aluminium lighting columns,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixturePlacingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,PredefinedType,,p_enumeratedvalue,IfcLightFixtureTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixtureMountingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Aluminium lighting bollards,Pr_80_77_48_03,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixturePlacingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,PredefinedType,,p_enumeratedvalue,IfcLightFixtureTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixtureMountingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Steel lighting bollards,Pr_80_77_48_79,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixturePlacingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,,PredefinedType,,p_enumeratedvalue,IfcLightFixtureTypeEnum,,,Building Services,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Building Services,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ManufacturerOccurrence,SerialNumber,COBieComponentSerialNumber,p_singlevalue,IfcIdentifier,,,Building Services,Stage 3,Stage 6,x,,x,,,,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_ServiceLife,ServiceLifeDuration,COBieTypeExpectedLife,p_boundedvalue,IfcDuration,,,Building Services,Stage 3,Stage 4,,x,,,,,x,x,x
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixtureMountingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
Steel lighting columns,Pr_80_77_48_80,External lighting systems,Ss_70_80_25,IfcLightFixtureType,Pset_LightFixtureTypeCommon,LightFixturePlacingType,,p_enumeratedvalue,IfcLabel,,,Building Services,Stage 3,Stage 3,,,,,,,,x,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,,PredefinedType,,p_enumeratedvalue,IfcWallTypeEnum,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,AcousticRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,x,,,,,x,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,ThermalTransmittance,,p_singlevalue,IfcThermalTransmittanceMeasure,,,Architectural,Stage 2,Stage 3,,,,,,x,,,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,IsExternal,,p_singlevalue,IfcBoolean,TRUE,,Architectural,Stage 2,Stage 2,,,,,,x,,x,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,ExtendToStructure,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,x,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,LoadBearing,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Heavy steel wall framing systems,Ss_25_10_32_35,IfcWall,Pset_WallCommon,Compartmentation,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,x,,,,,,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,,PredefinedType,,p_enumeratedvalue,IfcWallTypeEnum,PARTITIONING,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,AcousticRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,x,,,,,x,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,ThermalTransmittance,,p_singlevalue,IfcThermalTransmittanceMeasure,,,Architectural,Stage 2,Stage 3,,,,,,x,,,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,IsExternal,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 2,,,,,,x,,x,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,ExtendToStructure,,p_singlevalue,IfcBoolean,TRUE,,Architectural,Stage 2,Stage 3,,,,,x,,,x,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,LoadBearing,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Light steel wall framing systems,Ss_25_10_32_45,IfcWall,Pset_WallCommon,Compartmentation,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,x,,,,,,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,,PredefinedType,,p_enumeratedvalue,IfcWallTypeEnum,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,AcousticRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,x,,,,,x,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,ThermalTransmittance,,p_singlevalue,IfcThermalTransmittanceMeasure,,,Architectural,Stage 2,Stage 3,,,,,,x,,,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,IsExternal,,p_singlevalue,IfcBoolean,TRUE,,Architectural,Stage 2,Stage 2,,,,,,x,,x,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,ExtendToStructure,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,x,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,LoadBearing,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Cavity wall insulation systems,Ss_25_13_50_11,IfcWall,Pset_WallCommon,Compartmentation,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,x,,,,,,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,,PredefinedType,,p_enumeratedvalue,IfcWallTypeEnum,,,Architectural,Stage 2,Stage 2,x,x,x,x,x,x,x,x,x
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,AcousticRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,FireRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 2,Stage 3,,,x,,,,,x,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,ThermalTransmittance,,p_singlevalue,IfcThermalTransmittanceMeasure,,,Architectural,Stage 2,Stage 3,,,,,,x,,,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,IsExternal,,p_singlevalue,IfcBoolean,TRUE,,Architectural,Stage 2,Stage 2,,,,,,x,,x,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,ExtendToStructure,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,x,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,LoadBearing,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,,,x,,,,
,,Masonry internal partition systems,Ss_25_13_50_56,IfcWall,Pset_WallCommon,Compartmentation,,p_singlevalue,IfcBoolean,FALSE,,Architectural,Stage 2,Stage 3,,,x,,,,,,
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,,<IfcObject>Type.Description,COBieTypeDescription,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,,<IfcObject>Type.Name,COBieTypeName,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,,<IfcObject>.Description,COBieComponentDescription,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,,<IfcObject>.name,COBieComponentName,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,,PredefinedType,,p_enumeratedvalue,IfcCoveringTypeEnum,CEILING,,Architectural,Stage 3,Stage 3,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_ManufacturerTypeInformation,InformationManufacturer,COBieTypeManufacturer,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_ManufacturerTypeInformation,InformationModelReference,COBieTypeModelNumber,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 4,x,x,x,x,x,x,x,x,x
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_CoveringCommon,AcousticRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,,,,,x,,,x,
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_CoveringCommon,FragilityRating,,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,,,,,x,,,x,
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_CoveringCommon,SurfaceSpreadOfFlame,,p_singlevalue,IfcLabel,,,Architectural,Stage 3,Stage 3,,,x,,,,,x,
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_CoveringCommon,Finish,,p_singlevalue,IfcText,,,Architectural,Stage 3,Stage 3,,,,,,,,x,
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_CoveringCeiling,Permeability,,p_singlevalue,IfcNormalisedRatioMeasure,,,Architectural,Stage 3,Stage 3,,,,,x,,,x,
,,Demountable suspended ceiling systems,Ss_30_25_22,IfcCovering,Pset_CoveringCeiling,TileLength,,p_singlevalue,IfcPositiveLengthMeasure,,,Architectural,Stage 3,Stage 3,,,,,,,,x,
